date,region,deaths
2020-04-09,Calabria,61
2020-04-09,Campania,227
2020-04-09,Emilia-Romagna,2316
2020-04-09,Friuli Venezia Giulia,171
2020-04-09,Lazio,253
2020-04-09,Liguria,682
2020-04-09,Lombardia,10022
2020-04-09,Marche,669
2020-04-09,Molise,13
2020-04-09,Piemonte,1454
2020-04-09,Puglia,225
2020-04-09,Sardegna,64
2020-04-09,Sicilia,138
2020-04-09,Toscana,408
2020-04-09,Trentino-Alto Adige,455
2020-04-09,Umbria,51
2020-04-09,Valle d'Aosta,105
2020-04-09,Veneto,756
2020-04-10,Abruzzo,198
2020-04-10,Basilicata,15
2020-04-10,Calabria,65
2020-04-10,Campania,231
2020-04-10,Emilia-Romagna,2397
2020-04-10,Friuli Venezia Giulia,179
2020-04-10,Lazio,263
2020-04-10,Liguria,709
2020-04-10,Lombardia,10238
2020-04-10,Marche,682
2020-04-10,Molise,13
2020-04-10,Piemonte,1532
2020-04-10,Puglia,238
2020-04-10,Sardegna,69
2020-04-10,Sicilia,148
2020-04-10,Toscana,454
2020-04-10,Trentino-Alto Adige,466
2020-04-10,Umbria,52
2020-04-10,Valle d'Aosta,107
2020-04-10,Veneto,793
2020-04-11,Abruzzo,206
2020-04-11,Basilicata,17
2020-04-11,Calabria,66
2020-04-11,Campania,238
2020-04-11,Emilia-Romagna,2481
2020-04-11,Friuli Venezia Giulia,185
2020-04-11,Lazio,273
2020-04-11,Liguria,734
2020-04-11,Lombardia,10511
2020-04-11,Marche,689
2020-04-11,Molise,14
2020-04-11,Piemonte,1633
2020-04-11,Puglia,253
2020-04-11,Sardegna,73
2020-04-11,Sicilia,154
2020-04-11,Toscana,467
2020-04-11,Trentino-Alto Adige,484
2020-04-11,Umbria,52
2020-04-11,Valle d'Aosta,107
2020-04-11,Veneto,831
2020-04-12,Abruzzo,212
2020-04-12,Basilicata,18
2020-04-12,Calabria,66
2020-04-12,Campania,242
2020-04-12,Emilia-Romagna,2564
2020-04-12,Friuli Venezia Giulia,195
2020-04-12,Lazio,279
2020-04-12,Liguria,749
2020-04-12,Lombardia,10621
2020-04-12,Marche,700
2020-04-12,Molise,15
2020-04-12,Piemonte,1729
2020-04-12,Puglia,260
2020-04-12,Sardegna,73
2020-04-12,Sicilia,163
2020-04-12,Toscana,495
2020-04-12,Trentino-Alto Adige,498
2020-04-12,Umbria,52
2020-04-12,Valle d'Aosta,112
2020-04-12,Veneto,856
2020-04-13,Abruzzo,224
2020-04-13,Basilicata,18
2020-04-13,Calabria,67
2020-04-13,Campania,248
2020-04-13,Emilia-Romagna,2615
2020-04-13,Friuli Venezia Giulia,202
2020-04-13,Lazio,284
2020-04-13,Liguria,760
2020-04-13,Lombardia,10901
2020-04-13,Marche,713
2020-04-13,Molise,15
2020-04-13,Piemonte,1826
2020-04-13,Puglia,267
2020-04-13,Sardegna,75
2020-04-13,Sicilia,171
2020-04-13,Toscana,518
2020-04-13,Trentino-Alto Adige,512
2020-04-13,Umbria,52
2020-04-13,Valle d'Aosta,115
2020-04-13,Veneto,882
2020-04-14,Abruzzo,232
2020-04-14,Basilicata,19
2020-04-14,Calabria,68
2020-04-14,Campania,260
2020-04-14,Emilia-Romagna,2705
2020-04-14,Friuli Venezia Giulia,206
2020-04-14,Lazio,300
2020-04-14,Liguria,793
2020-04-14,Lombardia,11142
2020-04-14,Marche,728
2020-04-14,Molise,15
2020-04-14,Piemonte,1927
2020-04-14,Puglia,278
2020-04-14,Sardegna,80
2020-04-14,Sicilia,175
2020-04-14,Toscana,538
2020-04-14,Trentino-Alto Adige,524
2020-04-14,Umbria,53
2020-04-14,Valle d'Aosta,118
2020-04-14,Veneto,906
2020-04-15,Abruzzo,240
2020-04-15,Basilicata,21
2020-04-15,Calabria,71
2020-04-15,Campania,278
2020-04-15,Emilia-Romagna,2788
2020-04-15,Friuli Venezia Giulia,212
2020-04-15,Lazio,311
2020-04-15,Liguria,807
2020-04-15,Lombardia,11377
2020-04-15,Marche,746
2020-04-15,Molise,15
2020-04-15,Piemonte,2015
2020-04-15,Puglia,288
2020-04-15,Sardegna,83
2020-04-15,Sicilia,181
2020-04-15,Toscana,556
2020-04-15,Trentino-Alto Adige,541
2020-04-15,Umbria,54
2020-04-15,Valle d'Aosta,121
2020-04-15,Veneto,940
2020-04-16,Abruzzo,243
2020-04-16,Basilicata,22
2020-04-16,Calabria,72
2020-04-16,Campania,286
2020-04-16,Emilia-Romagna,2843
2020-04-16,Friuli Venezia Giulia,217
2020-04-16,Lazio,316
2020-04-16,Liguria,828
2020-04-16,Lombardia,11608
2020-04-16,Marche,764
2020-04-16,Molise,16
2020-04-16,Piemonte,2094
2020-04-16,Puglia,299
2020-04-16,Sardegna,85
2020-04-16,Sicilia,187
2020-04-16,Toscana,585
2020-04-16,Trentino-Alto Adige,547
2020-04-16,Umbria,55
2020-04-16,Valle d'Aosta,122
2020-04-16,Veneto,981
2020-04-17,Abruzzo,246
2020-04-17,Basilicata,22
2020-04-17,Calabria,73
2020-04-17,Campania,293
2020-04-17,Emilia-Romagna,2903
2020-04-17,Friuli Venezia Giulia,220
2020-04-17,Lazio,332
2020-04-17,Liguria,866
2020-04-17,Lombardia,11851
2020-04-17,Marche,785
2020-04-17,Molise,16
2020-04-17,Piemonte,2171
2020-04-17,Puglia,307
2020-04-17,Sardegna,86
2020-04-17,Sicilia,190
2020-04-17,Toscana,602
2020-04-17,Trentino-Alto Adige,576
2020-04-17,Umbria,57
2020-04-17,Valle d'Aosta,123
2020-04-17,Veneto,1026
2020-04-18,Abruzzo,253
2020-04-18,Basilicata,23
2020-04-18,Calabria,73
2020-04-18,Campania,300
2020-04-18,Emilia-Romagna,2965
2020-04-18,Friuli Venezia Giulia,222
2020-04-18,Lazio,340
2020-04-18,Liguria,897
2020-04-18,Lombardia,12050
2020-04-18,Marche,795
2020-04-18,Molise,16
2020-04-18,Piemonte,2252
2020-04-18,Puglia,314
2020-04-18,Sardegna,86
2020-04-18,Sicilia,196
2020-04-18,Toscana,618
2020-04-18,Trentino-Alto Adige,587
2020-04-18,Umbria,57
2020-04-18,Valle d'Aosta,124
2020-04-18,Veneto,1059
2020-04-19,Abruzzo,258
2020-04-19,Basilicata,24
2020-04-19,Calabria,75
2020-04-19,Campania,304
2020-04-19,Emilia-Romagna,3023
2020-04-19,Friuli Venezia Giulia,225
2020-04-19,Lazio,341
2020-04-19,Liguria,928
2020-04-19,Lombardia,12213
2020-04-19,Marche,807
2020-04-19,Molise,17
2020-04-19,Piemonte,2331
2020-04-19,Puglia,316
2020-04-19,Sardegna,86
2020-04-19,Sicilia,200
2020-04-19,Toscana,637
2020-04-19,Trentino-Alto Adige,605
2020-04-19,Umbria,58
2020-04-19,Valle d'Aosta,125
2020-04-19,Veneto,1087
2020-04-20,Abruzzo,263
2020-04-20,Basilicata,24
2020-04-20,Calabria,75
2020-04-20,Campania,309
2020-04-20,Emilia-Romagna,3079
2020-04-20,Friuli Venezia Giulia,239
2020-04-20,Lazio,349
2020-04-20,Liguria,957
2020-04-20,Lombardia,12376
2020-04-20,Marche,822
2020-04-20,Molise,18
2020-04-20,Piemonte,2409
2020-04-20,Puglia,326
2020-04-20,Sardegna,86
2020-04-20,Sicilia,203
2020-04-20,Toscana,667
2020-04-20,Trentino-Alto Adige,615
2020-04-20,Umbria,58
2020-04-20,Valle d'Aosta,127
2020-04-20,Veneto,1112
2020-04-21,Abruzzo,271
2020-04-21,Basilicata,24
2020-04-21,Calabria,76
2020-04-21,Campania,317
2020-04-21,Emilia-Romagna,3147
2020-04-21,Friuli Venezia Giulia,241
2020-04-21,Lazio,363
2020-04-21,Liguria,990
2020-04-21,Lombardia,12579
2020-04-21,Marche,834
2020-04-21,Molise,18
2020-04-21,Piemonte,2485
2020-04-21,Puglia,351
2020-04-21,Sardegna,93
2020-04-21,Sicilia,206
2020-04-21,Toscana,686
2020-04-21,Trentino-Alto Adige,627
2020-04-21,Umbria,60
2020-04-21,Valle d'Aosta,126
2020-04-21,Veneto,1154
2020-04-22,Abruzzo,276
2020-04-22,Basilicata,24
2020-04-22,Calabria,76
2020-04-22,Campania,327
2020-04-22,Emilia-Romagna,3204
2020-04-22,Friuli Venezia Giulia,246
2020-04-22,Lazio,370
2020-04-22,Liguria,1022
2020-04-22,Lombardia,12740
2020-04-22,Marche,845
2020-04-22,Molise,19
2020-04-22,Piemonte,2559
2020-04-22,Puglia,362
2020-04-22,Sardegna,96
2020-04-22,Sicilia,208
2020-04-22,Toscana,705
2020-04-22,Trentino-Alto Adige,637
2020-04-22,Umbria,61
2020-04-22,Valle d'Aosta,127
2020-04-22,Veneto,1181
2020-04-23,Abruzzo,280
2020-04-23,Basilicata,24
2020-04-23,Calabria,76
2020-04-23,Campania,332
2020-04-23,Emilia-Romagna,3269
2020-04-23,Friuli Venezia Giulia,256
2020-04-23,Lazio,375
2020-04-23,Liguria,1047
2020-04-23,Lombardia,12940
2020-04-23,Marche,857
2020-04-23,Molise,20
2020-04-23,Piemonte,2630
2020-04-23,Puglia,372
2020-04-23,Sardegna,98
2020-04-23,Sicilia,213
2020-04-23,Toscana,723
2020-04-23,Trentino-Alto Adige,643
2020-04-23,Umbria,61
2020-04-23,Valle d'Aosta,127
2020-04-23,Veneto,1206
2020-04-24,Abruzzo,286
2020-04-24,Basilicata,24
2020-04-24,Calabria,80
2020-04-24,Campania,336
2020-04-24,Emilia-Romagna,3303
2020-04-24,Friuli Venezia Giulia,258
2020-04-24,Lazio,384
2020-04-24,Liguria,1076
2020-04-24,Lombardia,13106
2020-04-24,Marche,865
2020-04-24,Molise,20
2020-04-24,Piemonte,2699
2020-04-24,Puglia,383
2020-04-24,Sardegna,102
2020-04-24,Sicilia,218
2020-04-24,Toscana,742
2020-04-24,Trentino-Alto Adige,652
2020-04-24,Umbria,62
2020-04-24,Valle d'Aosta,129
2020-04-24,Veneto,1244
2020-04-25,Abruzzo,293
2020-04-25,Basilicata,25
2020-04-25,Calabria,80
2020-04-25,Campania,341
2020-04-25,Emilia-Romagna,3347
2020-04-25,Friuli Venezia Giulia,263
2020-04-25,Lazio,387
2020-04-25,Liguria,1093
2020-04-25,Lombardia,13269
2020-04-25,Marche,874
2020-04-25,Molise,21
2020-04-25,Piemonte,2767
2020-04-25,Puglia,391
2020-04-25,Sardegna,103
2020-04-25,Sicilia,224
2020-04-25,Toscana,760
2020-04-25,Trentino-Alto Adige,665
2020-04-25,Umbria,63
2020-04-25,Valle d'Aosta,130
2020-04-25,Veneto,1288
2020-04-26,Abruzzo,295
2020-04-26,Basilicata,25
2020-04-26,Calabria,80
2020-04-26,Campania,345
2020-04-26,Emilia-Romagna,3386
2020-04-26,Friuli Venezia Giulia,264
2020-04-26,Lazio,389
2020-04-26,Liguria,1114
2020-04-26,Lombardia,13325
2020-04-26,Marche,879
2020-04-26,Molise,21
2020-04-26,Piemonte,2823
2020-04-26,Puglia,399
2020-04-26,Sardegna,109
2020-04-26,Sicilia,228
2020-04-26,Toscana,778
2020-04-26,Trentino-Alto Adige,674
2020-04-26,Umbria,64
2020-04-26,Valle d'Aosta,131
2020-04-26,Veneto,1315
2020-04-27,Abruzzo,299
2020-04-27,Basilicata,25
2020-04-27,Calabria,83
2020-04-27,Campania,352
2020-04-27,Emilia-Romagna,3431
2020-04-27,Friuli Venezia Giulia,271
2020-04-27,Lazio,397
2020-04-27,Liguria,1128
2020-04-27,Lombardia,13449
2020-04-27,Marche,884
2020-04-27,Molise,21
2020-04-27,Piemonte,2878
2020-04-27,Puglia,405
2020-04-27,Sardegna,109
2020-04-27,Sicilia,231
2020-04-27,Toscana,795
2020-04-27,Trentino-Alto Adige,677
2020-04-27,Umbria,65
2020-04-27,Valle d'Aosta,133
2020-04-27,Veneto,1344
2020-04-28,Abruzzo,310
2020-04-28,Basilicata,25
2020-04-28,Calabria,85
2020-04-28,Campania,358
2020-04-28,Emilia-Romagna,3472
2020-04-28,Friuli Venezia Giulia,278
2020-04-28,Lazio,414
2020-04-28,Liguria,1141
2020-04-28,Lombardia,13575
2020-04-28,Marche,893
2020-04-28,Molise,21
2020-04-28,Piemonte,2936
2020-04-28,Puglia,407
2020-04-28,Sardegna,109
2020-04-28,Sicilia,232
2020-04-28,Toscana,811
2020-04-28,Trentino-Alto Adige,684
2020-04-28,Umbria,65
2020-04-28,Valle d'Aosta,135
2020-04-28,Veneto,1408
2020-04-29,Abruzzo,315
2020-04-29,Basilicata,25
2020-04-29,Calabria,86
2020-04-29,Campania,359
2020-04-29,Emilia-Romagna,3512
2020-04-29,Friuli Venezia Giulia,285
2020-04-29,Lazio,431
2020-04-29,Liguria,1152
2020-04-29,Lombardia,13679
2020-04-29,Marche,899
2020-04-29,Molise,21
2020-04-29,Piemonte,3003
2020-04-29,Puglia,410
2020-04-29,Sardegna,116
2020-04-29,Sicilia,232
2020-04-29,Toscana,827
2020-04-29,Trentino-Alto Adige,690
2020-04-29,Umbria,66
2020-04-29,Valle d'Aosta,137
2020-04-29,Veneto,1437
2020-04-30,Abruzzo,320
2020-04-30,Basilicata,25
2020-04-30,Calabria,86
2020-04-30,Campania,359
2020-04-30,Emilia-Romagna,3551
2020-04-30,Friuli Venezia Giulia,289
2020-04-30,Lazio,441
2020-04-30,Liguria,1167
2020-04-30,Lombardia,13772
2020-04-30,Marche,906
2020-04-30,Molise,21
2020-04-30,Piemonte,3066
2020-04-30,Puglia,415
2020-04-30,Sardegna,116
2020-04-30,Sicilia,235
2020-04-30,Toscana,842
2020-04-30,Trentino-Alto Adige,693
2020-04-30,Umbria,67
2020-04-30,Valle d'Aosta,137
2020-04-30,Veneto,1459
2020-05-01,Abruzzo,324
2020-05-01,Basilicata,25
2020-05-01,Calabria,86
2020-05-01,Campania,359
2020-05-01,Emilia-Romagna,3579
2020-05-01,Friuli Venezia Giulia,294
2020-05-01,Lazio,482
2020-05-01,Liguria,1184
2020-05-01,Lombardia,13860
2020-05-01,Marche,911
2020-05-01,Molise,21
2020-05-01,Piemonte,3097
2020-05-01,Puglia,421
2020-05-01,Sardegna,117
2020-05-01,Sicilia,237
2020-05-01,Toscana,854
2020-05-01,Trentino-Alto Adige,701
2020-05-01,Umbria,68
2020-05-01,Valle d'Aosta,137
2020-05-01,Veneto,1479
2020-05-02,Abruzzo,327
2020-05-02,Basilicata,25
2020-05-02,Calabria,88
2020-05-02,Campania,362
2020-05-02,Emilia-Romagna,3614
2020-05-02,Friuli Venezia Giulia,295
2020-05-02,Lazio,497
2020-05-02,Liguria,1195
2020-05-02,Lombardia,14189
2020-05-02,Marche,916
2020-05-02,Molise,21
2020-05-02,Piemonte,3126
2020-05-02,Puglia,422
2020-05-02,Sardegna,119
2020-05-02,Sicilia,240
2020-05-02,Toscana,863
2020-05-02,Trentino-Alto Adige,704
2020-05-02,Umbria,68
2020-05-02,Valle d'Aosta,137
2020-05-02,Veneto,1502
2020-05-03,Abruzzo,330
2020-05-03,Basilicata,25
2020-05-03,Calabria,88
2020-05-03,Campania,364
2020-05-03,Emilia-Romagna,3642
2020-05-03,Friuli Venezia Giulia,297
2020-05-03,Lazio,508
2020-05-03,Liguria,1209
2020-05-03,Lombardia,14231
2020-05-03,Marche,927
2020-05-03,Molise,22
2020-05-03,Piemonte,3152
2020-05-03,Puglia,424
2020-05-03,Sardegna,119
2020-05-03,Sicilia,242
2020-05-03,Toscana,872
2020-05-03,Trentino-Alto Adige,710
2020-05-03,Umbria,68
2020-05-03,Valle d'Aosta,138
2020-05-03,Veneto,1516
2020-05-04,Abruzzo,332
2020-05-04,Basilicata,25
2020-05-04,Calabria,88
2020-05-04,Campania,366
2020-05-04,Emilia-Romagna,3666
2020-05-04,Friuli Venezia Giulia,299
2020-05-04,Lazio,524
2020-05-04,Liguria,1221
2020-05-04,Lombardia,14294
2020-05-04,Marche,932
2020-05-04,Molise,22
2020-05-04,Piemonte,3186
2020-05-04,Puglia,429
2020-05-04,Sardegna,119
2020-05-04,Sicilia,244
2020-05-04,Toscana,881
2020-05-04,Trentino-Alto Adige,714
2020-05-04,Umbria,70
2020-05-04,Valle d'Aosta,139
2020-05-04,Veneto,1528
2020-05-05,Abruzzo,335
2020-05-05,Basilicata,25
2020-05-05,Calabria,88
2020-05-05,Campania,369
2020-05-05,Emilia-Romagna,3705
2020-05-05,Friuli Venezia Giulia,303
2020-05-05,Lazio,534
2020-05-05,Liguria,1232
2020-05-05,Lombardia,14389
2020-05-05,Marche,936
2020-05-05,Molise,22
2020-05-05,Piemonte,3216
2020-05-05,Puglia,433
2020-05-05,Sardegna,119
2020-05-05,Sicilia,247
2020-05-05,Toscana,889
2020-05-05,Trentino-Alto Adige,719
2020-05-05,Umbria,70
2020-05-05,Valle d'Aosta,139
2020-05-05,Veneto,1545
2020-05-06,Abruzzo,341
2020-05-06,Basilicata,25
2020-05-06,Calabria,89
2020-05-06,Campania,376
2020-05-06,Emilia-Romagna,3737
2020-05-06,Friuli Venezia Giulia,306
2020-05-06,Lazio,538
2020-05-06,Liguria,1243
2020-05-06,Lombardia,14611
2020-05-06,Marche,943
2020-05-06,Molise,22
2020-05-06,Piemonte,3247
2020-05-06,Puglia,438
2020-05-06,Sardegna,119
2020-05-06,Sicilia,250
2020-05-06,Toscana,899
2020-05-06,Trentino-Alto Adige,723
2020-05-06,Umbria,70
2020-05-06,Valle d'Aosta,139
2020-05-06,Veneto,1568
2020-05-07,Abruzzo,348
2020-05-07,Basilicata,26
2020-05-07,Calabria,89
2020-05-07,Campania,379
2020-05-07,Emilia-Romagna,3766
2020-05-07,Friuli Venezia Giulia,308
2020-05-07,Lazio,543
2020-05-07,Liguria,1254
2020-05-07,Lombardia,14745
2020-05-07,Marche,948
2020-05-07,Molise,22
2020-05-07,Piemonte,3282
2020-05-07,Puglia,441
2020-05-07,Sardegna,119
2020-05-07,Sicilia,251
2020-05-07,Toscana,915
2020-05-07,Trentino-Alto Adige,724
2020-05-07,Umbria,70
2020-05-07,Valle d'Aosta,139
2020-05-07,Veneto,1589
2020-05-08,Abruzzo,351
2020-05-08,Basilicata,26
2020-05-08,Calabria,90
2020-05-08,Campania,386
2020-05-08,Emilia-Romagna,3797
2020-05-08,Friuli Venezia Giulia,308
2020-05-08,Lazio,549
2020-05-08,Liguria,1265
2020-05-08,Lombardia,14839
2020-05-08,Marche,954
2020-05-08,Molise,22
2020-05-08,Piemonte,3305
2020-05-08,Puglia,443
2020-05-08,Sardegna,119
2020-05-08,Sicilia,253
2020-05-08,Toscana,930
2020-05-08,Trentino-Alto Adige,727
2020-05-08,Umbria,71
2020-05-08,Valle d'Aosta,139
2020-05-08,Veneto,1627
2020-05-09,Abruzzo,355
2020-05-09,Basilicata,27
2020-05-09,Calabria,90
2020-05-09,Campania,388
2020-05-09,Emilia-Romagna,3827
2020-05-09,Friuli Venezia Giulia,308
2020-05-09,Lazio,553
2020-05-09,Liguria,1276
2020-05-09,Lombardia,14924
2020-05-09,Marche,958
2020-05-09,Molise,22
2020-05-09,Piemonte,3331
2020-05-09,Puglia,443
2020-05-09,Sardegna,119
2020-05-09,Sicilia,256
2020-05-09,Toscana,937
2020-05-09,Trentino-Alto Adige,728
2020-05-09,Umbria,71
2020-05-09,Valle d'Aosta,139
2020-05-09,Veneto,1643
2020-05-10,Abruzzo,359
2020-05-10,Basilicata,27
2020-05-10,Calabria,91
2020-05-10,Campania,391
2020-05-10,Emilia-Romagna,3845
2020-05-10,Friuli Venezia Giulia,310
2020-05-10,Lazio,557
2020-05-10,Liguria,1281
2020-05-10,Lombardia,14986
2020-05-10,Marche,960
2020-05-10,Molise,22
2020-05-10,Piemonte,3367
2020-05-10,Puglia,448
2020-05-10,Sardegna,120
2020-05-10,Sicilia,256
2020-05-10,Toscana,942
2020-05-10,Trentino-Alto Adige,731
2020-05-10,Umbria,71
2020-05-10,Valle d'Aosta,139
2020-05-10,Veneto,1657
2020-05-11,Abruzzo,366
2020-05-11,Basilicata,27
2020-05-11,Calabria,93
2020-05-11,Campania,392
2020-05-11,Emilia-Romagna,3867
2020-05-11,Friuli Venezia Giulia,312
2020-05-11,Lazio,562
2020-05-11,Liguria,1293
2020-05-11,Lombardia,15054
2020-05-11,Marche,964
2020-05-11,Molise,22
2020-05-11,Piemonte,3400
2020-05-11,Puglia,451
2020-05-11,Sardegna,120
2020-05-11,Sicilia,257
2020-05-11,Toscana,950
2020-05-11,Trentino-Alto Adige,733
2020-05-11,Umbria,71
2020-05-11,Valle d'Aosta,139
2020-05-11,Veneto,1666
2020-05-12,Abruzzo,370
2020-05-12,Basilicata,27
2020-05-12,Calabria,93
2020-05-12,Campania,393
2020-05-12,Emilia-Romagna,3885
2020-05-12,Friuli Venezia Giulia,313
2020-05-12,Lazio,566
2020-05-12,Liguria,1301
2020-05-12,Lombardia,15116
2020-05-12,Marche,969
2020-05-12,Molise,22
2020-05-12,Piemonte,3428
2020-05-12,Puglia,456
2020-05-12,Sardegna,120
2020-05-12,Sicilia,261
2020-05-12,Toscana,959
2020-05-12,Trentino-Alto Adige,735
2020-05-12,Umbria,71
2020-05-12,Valle d'Aosta,140
2020-05-12,Veneto,1686
2020-05-13,Abruzzo,375
2020-05-13,Basilicata,27
2020-05-13,Calabria,93
2020-05-13,Campania,394
2020-05-13,Emilia-Romagna,3905
2020-05-13,Friuli Venezia Giulia,316
2020-05-13,Lazio,577
2020-05-13,Liguria,1314
2020-05-13,Lombardia,15185
2020-05-13,Marche,971
2020-05-13,Molise,22
2020-05-13,Piemonte,3460
2020-05-13,Puglia,460
2020-05-13,Sardegna,120
2020-05-13,Sicilia,262
2020-05-13,Toscana,964
2020-05-13,Trentino-Alto Adige,736
2020-05-13,Umbria,72
2020-05-13,Valle d'Aosta,141
2020-05-13,Veneto,1712
2020-05-14,Abruzzo,379
2020-05-14,Basilicata,27
2020-05-14,Calabria,95
2020-05-14,Campania,394
2020-05-14,Emilia-Romagna,3930
2020-05-14,Friuli Venezia Giulia,317
2020-05-14,Lazio,595
2020-05-14,Liguria,1329
2020-05-14,Lombardia,15296
2020-05-14,Marche,974
2020-05-14,Molise,22
2020-05-14,Piemonte,3493
2020-05-14,Puglia,461
2020-05-14,Sardegna,125
2020-05-14,Sicilia,263
2020-05-14,Toscana,973
2020-05-14,Trentino-Alto Adige,738
2020-05-14,Umbria,73
2020-05-14,Valle d'Aosta,141
2020-05-14,Veneto,1743
2020-05-15,Abruzzo,381
2020-05-15,Basilicata,27
2020-05-15,Calabria,95
2020-05-15,Campania,396
2020-05-15,Emilia-Romagna,3943
2020-05-15,Friuli Venezia Giulia,318
2020-05-15,Lazio,604
2020-05-15,Liguria,1336
2020-05-15,Lombardia,15411
2020-05-15,Marche,977
2020-05-15,Molise,22
2020-05-15,Piemonte,3557
2020-05-15,Puglia,461
2020-05-15,Sardegna,125
2020-05-15,Sicilia,263
2020-05-15,Toscana,976
2020-05-15,Trentino-Alto Adige,741
2020-05-15,Umbria,73
2020-05-15,Valle d'Aosta,142
2020-05-15,Veneto,1762
2020-05-16,Abruzzo,383
2020-05-16,Basilicata,27
2020-05-16,Calabria,95
2020-05-16,Campania,396
2020-05-16,Emilia-Romagna,3960
2020-05-16,Friuli Venezia Giulia,319
2020-05-16,Lazio,616
2020-05-16,Liguria,1346
2020-05-16,Lombardia,15450
2020-05-16,Marche,982
2020-05-16,Molise,22
2020-05-16,Piemonte,3594
2020-05-16,Puglia,463
2020-05-16,Sardegna,125
2020-05-16,Sicilia,265
2020-05-16,Toscana,979
2020-05-16,Trentino-Alto Adige,743
2020-05-16,Umbria,73
2020-05-16,Valle d'Aosta,142
2020-05-16,Veneto,1783
2020-05-17,Abruzzo,385
2020-05-17,Basilicata,27
2020-05-17,Calabria,95
2020-05-17,Campania,396
2020-05-17,Emilia-Romagna,3973
2020-05-17,Friuli Venezia Giulia,319
2020-05-17,Lazio,622
2020-05-17,Liguria,1355
2020-05-17,Lombardia,15519
2020-05-17,Marche,984
2020-05-17,Molise,22
2020-05-17,Piemonte,3612
2020-05-17,Puglia,470
2020-05-17,Sardegna,125
2020-05-17,Sicilia,267
2020-05-17,Toscana,984
2020-05-17,Trentino-Alto Adige,743
2020-05-17,Umbria,73
2020-05-17,Valle d'Aosta,143
2020-05-17,Veneto,1794
2020-05-18,Abruzzo,388
2020-05-18,Basilicata,27
2020-05-18,Calabria,95
2020-05-18,Campania,399
2020-05-18,Emilia-Romagna,3986
2020-05-18,Friuli Venezia Giulia,320
2020-05-18,Lazio,628
2020-05-18,Liguria,1367
2020-05-18,Lombardia,15543
2020-05-18,Marche,984
2020-05-18,Molise,22
2020-05-18,Piemonte,3632
2020-05-18,Puglia,471
2020-05-18,Sardegna,126
2020-05-18,Sicilia,267
2020-05-18,Toscana,989
2020-05-18,Trentino-Alto Adige,744
2020-05-18,Umbria,73
2020-05-18,Valle d'Aosta,143
2020-05-18,Veneto,1803
2020-05-19,Abruzzo,389
2020-05-19,Basilicata,27
2020-05-19,Calabria,95
2020-05-19,Campania,399
2020-05-19,Emilia-Romagna,3997
2020-05-19,Friuli Venezia Giulia,320
2020-05-19,Lazio,640
2020-05-19,Liguria,1376
2020-05-19,Lombardia,15597
2020-05-19,Marche,986
2020-05-19,Molise,22
2020-05-19,Piemonte,3679
2020-05-19,Puglia,473
2020-05-19,Sardegna,126
2020-05-19,Sicilia,268
2020-05-19,Toscana,992
2020-05-19,Trentino-Alto Adige,746
2020-05-19,Umbria,74
2020-05-19,Valle d'Aosta,143
2020-05-19,Veneto,1820
2020-05-20,Abruzzo,389
2020-05-20,Basilicata,27
2020-05-20,Calabria,96
2020-05-20,Campania,401
2020-05-20,Emilia-Romagna,4008
2020-05-20,Friuli Venezia Giulia,322
2020-05-20,Lazio,647
2020-05-20,Liguria,1386
2020-05-20,Lombardia,15662
2020-05-20,Marche,987
2020-05-20,Molise,22
2020-05-20,Piemonte,3718
2020-05-20,Puglia,478
2020-05-20,Sardegna,126
2020-05-20,Sicilia,268
2020-05-20,Toscana,998
2020-05-20,Trentino-Alto Adige,746
2020-05-20,Umbria,74
2020-05-20,Valle d'Aosta,143
2020-05-20,Veneto,1832
2020-05-21,Abruzzo,391
2020-05-21,Basilicata,27
2020-05-21,Calabria,96
2020-05-21,Campania,403
2020-05-21,Emilia-Romagna,4025
2020-05-21,Friuli Venezia Giulia,323
2020-05-21,Lazio,662
2020-05-21,Liguria,1397
2020-05-21,Lombardia,15727
2020-05-21,Marche,990
2020-05-21,Molise,22
2020-05-21,Piemonte,3742
2020-05-21,Puglia,478
2020-05-21,Sardegna,127
2020-05-21,Sicilia,268
2020-05-21,Toscana,1004
2020-05-21,Trentino-Alto Adige,746
2020-05-21,Umbria,74
2020-05-21,Valle d'Aosta,143
2020-05-21,Veneto,1841
2020-05-22,Abruzzo,394
2020-05-22,Basilicata,27
2020-05-22,Calabria,96
2020-05-22,Campania,404
2020-05-22,Emilia-Romagna,4037
2020-05-22,Friuli Venezia Giulia,325
2020-05-22,Lazio,669
2020-05-22,Liguria,1407
2020-05-22,Lombardia,15784
2020-05-22,Marche,990
2020-05-22,Molise,22
2020-05-22,Piemonte,3757
2020-05-22,Puglia,482
2020-05-22,Sardegna,128
2020-05-22,Sicilia,268
2020-05-22,Toscana,1009
2020-05-22,Trentino-Alto Adige,746
2020-05-22,Umbria,74
2020-05-22,Valle d'Aosta,143
2020-05-22,Veneto,1854
2020-05-23,Abruzzo,394
2020-05-23,Basilicata,27
2020-05-23,Calabria,96
2020-05-23,Campania,404
2020-05-23,Emilia-Romagna,4047
2020-05-23,Friuli Venezia Giulia,327
2020-05-23,Lazio,676
2020-05-23,Liguria,1414
2020-05-23,Lombardia,15840
2020-05-23,Marche,993
2020-05-23,Molise,22
2020-05-23,Piemonte,3771
2020-05-23,Puglia,486
2020-05-23,Sardegna,129
